index,status,title,slug,sku,verificationStatus,managedImageCount,legacyImageUrlCount,managedImageUrls,legacyImageUrls,sourceUrl
141,MANAGED_MULTI_REVIEW,Sliding Top Chambers for Traditional Vaporizers,sliding-top-chambers-for-traditional-vaporizers,N/A,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/8b00fba34492cd1987c769e4e9e6ed9462b1abfd-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/052b6745719372b877220d3f841e08d2a7278f2d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/115dacefcb256768e8bb28c9ed38e5f35e90d903-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7aebc56fabb64f58e6c51717e005dcd46c2a534f-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/8b00fba34492cd1987c769e4e9e6ed9462b1abfd-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/052b6745719372b877220d3f841e08d2a7278f2d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/115dacefcb256768e8bb28c9ed38e5f35e90d903-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7aebc56fabb64f58e6c51717e005dcd46c2a534f-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/VetFlo_Chambers_lo_res_no_tubing-600x600.png,https://www.kentscientific.com/products/sliding-top-chambers-for-traditional-vaporizers/
142,MANAGED_MULTI_REVIEW,Small Bulldog Clamp,small-bulldog-clamp,INS600118-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/adff186e741a9fd2dda8d19579e67a073ce075f8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b8f3dadea91f805bc10d395e70c7547c8d3fafd8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ae11dc78f1228474ef8a212c2dbc5dadcb0b8a4e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1dcebd8ebb9e4977a3c2a1cd655df43780a3793f-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/adff186e741a9fd2dda8d19579e67a073ce075f8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b8f3dadea91f805bc10d395e70c7547c8d3fafd8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ae11dc78f1228474ef8a212c2dbc5dadcb0b8a4e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1dcebd8ebb9e4977a3c2a1cd655df43780a3793f-100x100.png,https://www.kentscientific.com/products/small-bulldog-clamp/
143,MANAGED_MULTI_REVIEW,SomnoFlo®,somnoflo,SF-01,UNVERIFIED,6,6,https://cdn.sanity.io/images/9b5twpc8/production/5d3597e6b7099cffa1aeaed6fdccbfc0caf09751-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7aebc56fabb64f58e6c51717e005dcd46c2a534f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/052b6745719372b877220d3f841e08d2a7278f2d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/73c25f8b49e9f9e4ffbe9ad247b5fd5d453b864a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/85f6f8f81e71237129c6d31b04f9ed9eb46b89d8-1200x833.webp,https://cdn.sanity.io/images/9b5twpc8/production/5d3597e6b7099cffa1aeaed6fdccbfc0caf09751-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7aebc56fabb64f58e6c51717e005dcd46c2a534f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/052b6745719372b877220d3f841e08d2a7278f2d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/73c25f8b49e9f9e4ffbe9ad247b5fd5d453b864a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/85f6f8f81e71237129c6d31b04f9ed9eb46b89d8-1200x833.webp,https://www.kentscientific.com/products/somnoflo/
144,MANAGED_MULTI_REVIEW,SomnoFlo® O2Care,somnoflo-o2care,SF-06,UNVERIFIED,7,7,https://cdn.sanity.io/images/9b5twpc8/production/e549011a811ab5b44d1d6efae9279b6dee13de48-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/1ac6e2160022c584a5f3792fac8aee6143a80c1a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d3499aec40482c5bbcdbf2ff739f26518ed43ed4-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/419d9c54c7596d77c0b6abe29884db32e8d4907f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/58e74efc252302da51c631b44fe71585db1495ee-546x352.jpg | https://cdn.sanity.io/images/9b5twpc8/production/817b8841b05cd481bfd4c8d6ba83740a65efe440-527x129.png,https://cdn.sanity.io/images/9b5twpc8/production/e549011a811ab5b44d1d6efae9279b6dee13de48-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/1ac6e2160022c584a5f3792fac8aee6143a80c1a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d3499aec40482c5bbcdbf2ff739f26518ed43ed4-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/419d9c54c7596d77c0b6abe29884db32e8d4907f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/58e74efc252302da51c631b44fe71585db1495ee-546x352.jpg | https://cdn.sanity.io/images/9b5twpc8/production/817b8841b05cd481bfd4c8d6ba83740a65efe440-527x129.png,https://www.kentscientific.com/products/somnoflo-o2care/
145,MANAGED_MULTI_REVIEW,SomnoSuite®,somnosuite,SS-01,UNVERIFIED,10,10,https://cdn.sanity.io/images/9b5twpc8/production/5b5ab583f6ff310eff71ff103a8cf06046da783a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/c7e7cef91703ad046c96e2feaf3825eb508c34ec-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9956849d5fa400fdd4986f04ee460b754d06ff19-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/72a20dde06626ade672621cf82394e317e103b72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/0d201093525c62d3992a358e36ea190b3f4e812f-800x667.webp | https://cdn.sanity.io/images/9b5twpc8/production/10b7061daa977cde23e794d357f4448edd2b8577-64x65.svg | https://cdn.sanity.io/images/9b5twpc8/production/16c26698aeb28fb2b50cfeae9e3d877a2b37af1a-64x65.svg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://cdn.sanity.io/images/9b5twpc8/production/5b5ab583f6ff310eff71ff103a8cf06046da783a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/c7e7cef91703ad046c96e2feaf3825eb508c34ec-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9956849d5fa400fdd4986f04ee460b754d06ff19-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/72a20dde06626ade672621cf82394e317e103b72-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6fe5e57137d3b3f8216a8dfabe9c63f09f2f35de-550x334.jpg | https://cdn.sanity.io/images/9b5twpc8/production/0d201093525c62d3992a358e36ea190b3f4e812f-800x667.webp | https://cdn.sanity.io/images/9b5twpc8/production/10b7061daa977cde23e794d357f4448edd2b8577-64x65.svg | https://cdn.sanity.io/images/9b5twpc8/production/16c26698aeb28fb2b50cfeae9e3d877a2b37af1a-64x65.svg | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://www.kentscientific.com/products/somnosuite/
146,MANAGED_MULTI_REVIEW,SomnoSuite® Delivery Tube,somnosuite-delivery-tube,10-4000-66,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/7861ed5bafdfd07987cd454f85a2e18fc811e31b-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/66f5b5f2537cc7b597734daf52ad074237d68348-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/73c25f8b49e9f9e4ffbe9ad247b5fd5d453b864a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9956849d5fa400fdd4986f04ee460b754d06ff19-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/7861ed5bafdfd07987cd454f85a2e18fc811e31b-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/66f5b5f2537cc7b597734daf52ad074237d68348-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/73c25f8b49e9f9e4ffbe9ad247b5fd5d453b864a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9956849d5fa400fdd4986f04ee460b754d06ff19-100x100.png,https://www.kentscientific.com/products/somnosuite-delivery-tube/
147,MANAGED_MULTI_REVIEW,Spring Scissors Straight 12 cm Long Extra Fine,spring-scissors-straight-12-cm-long-extra-fine,INS600125,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/f257f0703686642bde231df044af309e7862b6e3-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f230295561db20b2912f1409d933188056aed57b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1dcebd8ebb9e4977a3c2a1cd655df43780a3793f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/f257f0703686642bde231df044af309e7862b6e3-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f230295561db20b2912f1409d933188056aed57b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1dcebd8ebb9e4977a3c2a1cd655df43780a3793f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png,https://www.kentscientific.com/products/spring-scissors-straight-12-cm-long-extra-fine/
148,MANAGED_MULTI_REVIEW,Stainless Steel Brain Matrices,stainless-steel-brain-matrices,RBMS-200C,UNVERIFIED,6,7,https://cdn.sanity.io/images/9b5twpc8/production/a1f111cbf4adee075b40edfa661133d54dcc2b1d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b49b51ff78331e4f6ea913bfd96a7bd9d7412c02-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/40e628f0f2b80c301460982e01cf5838e74a9673-300x207.jpg | https://cdn.sanity.io/images/9b5twpc8/production/a0e426ca74b23c83e156083a0f58c8b31709004c-168x142.jpg,https://cdn.sanity.io/images/9b5twpc8/production/a1f111cbf4adee075b40edfa661133d54dcc2b1d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b49b51ff78331e4f6ea913bfd96a7bd9d7412c02-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/40e628f0f2b80c301460982e01cf5838e74a9673-300x207.jpg | https://cdn.sanity.io/images/9b5twpc8/production/a0e426ca74b23c83e156083a0f58c8b31709004c-168x142.jpg | https://www.kentscientific.com/wp-content/uploads/2025/09/Stainless-Steel-Brain-Matrices-_-Kent-Scientific-600x600.png,https://www.kentscientific.com/products/stainless-steel-brain-matrices/
149,MANAGED_MULTI_REVIEW,Stamped Ear Tags,stamped-ear-tags,TAGS1-500,UNVERIFIED,7,8,https://cdn.sanity.io/images/9b5twpc8/production/0f7e347785907cbe54b2c8d895547680d55568a4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/0d8fa803accaf15ceab6038392c279a1f2c4720a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a85a77cb7bda6fb93608d69e338a3e1b113f8295-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f80c5ffa256e0990f71b6616c489ea597ae8692f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/03d3b54bb52175c1ae6318b1e2fc1edf871692f9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d2302ebd11416dc993da6494a4249ad713c5d3eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fa4abc703c614c9d3e6a153bb749caf1a17d3721-197x148.jpg,https://cdn.sanity.io/images/9b5twpc8/production/0f7e347785907cbe54b2c8d895547680d55568a4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/0d8fa803accaf15ceab6038392c279a1f2c4720a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a85a77cb7bda6fb93608d69e338a3e1b113f8295-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f80c5ffa256e0990f71b6616c489ea597ae8692f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/03d3b54bb52175c1ae6318b1e2fc1edf871692f9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d2302ebd11416dc993da6494a4249ad713c5d3eb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/fa4abc703c614c9d3e6a153bb749caf1a17d3721-197x148.jpg | https://www.kentscientific.com/wp-content/uploads/2025/09/stamped-tags-600x600.png,https://www.kentscientific.com/products/stamped-ear-tags/
150,MANAGED_MULTI_REVIEW,Standalone Flowmeter with Stand,standalone-flowmeter-with-stand-0-05lpm,NEB-1400,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/188aaf3f7121b6d887b4c44b49e84bac4f8b1e55-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e344fffc2ee1cb9033a285e90112077683e076be-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/227897f494ec9ad728c324cb0ca8ddb86c315e63-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/188aaf3f7121b6d887b4c44b49e84bac4f8b1e55-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e344fffc2ee1cb9033a285e90112077683e076be-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/227897f494ec9ad728c324cb0ca8ddb86c315e63-100x100.png,https://www.kentscientific.com/products/standalone-flowmeter-with-stand-0-05lpm/
151,MANAGED_MULTI_REVIEW,Stereotaxic Adapter Kit,stereotaxic-adapter-kit,10-4500-18,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/824bc2e4c0ef1be1f969b8bcde1796f1f0d7f32c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f94d4b1741243347cc05e1e5f0b88ae76ab37011-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f97b0ddb92b3f0ba4fd96e770010b63555379949-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/824bc2e4c0ef1be1f969b8bcde1796f1f0d7f32c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f94d4b1741243347cc05e1e5f0b88ae76ab37011-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f97b0ddb92b3f0ba4fd96e770010b63555379949-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png,https://www.kentscientific.com/products/stereotaxic-adapter-kit/
152,MANAGED_MULTI_REVIEW,Sterile Disposable Towel Drapes,sterile-disposable-towel-drapes,SURGI-5023-3,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/8a9cee2debd0f945c78094a929aa889f7508a580-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f230295561db20b2912f1409d933188056aed57b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/8a9cee2debd0f945c78094a929aa889f7508a580-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f230295561db20b2912f1409d933188056aed57b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/SURGI-5023-3_silo-2-600x600.png,https://www.kentscientific.com/products/sterile-disposable-towel-drapes/
153,MANAGED_MULTI_REVIEW,Straight #5 Tweezer Kit,straight-5-tweezer-kit,INS600-KIT,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/b61f11027b948798033d3ee18c758c72cc01f8c2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg,https://cdn.sanity.io/images/9b5twpc8/production/b61f11027b948798033d3ee18c758c72cc01f8c2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3ffdef56b78c037a358477a9d974e792e0f66dbf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg,https://www.kentscientific.com/products/straight-5-tweezer-kit/
154,MANAGED_MULTI_REVIEW,Straight Feeding Needles,straight-feeding-needles,FNS-18-2-2,UNVERIFIED,3,4,https://cdn.sanity.io/images/9b5twpc8/production/3028673ae49a1cc59c639c6df554825a60426041-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3cd5b4f267bbdc9fd12b3c9e7f0bccdfa051f2ed-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/0dfe48d6acd46e2ca6c8e62ada341ab696839c4d-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/3028673ae49a1cc59c639c6df554825a60426041-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3cd5b4f267bbdc9fd12b3c9e7f0bccdfa051f2ed-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/0dfe48d6acd46e2ca6c8e62ada341ab696839c4d-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Feeding-Needle-staright-2-600x600.png,https://www.kentscientific.com/products/straight-feeding-needles/
155,MANAGED_MULTI_REVIEW,Straight Serrated Needle Holder 14 cm Long,straight-serrated-needle-holder-14-cm-long,INS600110-2,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/ed77aa808bf3746bcce9657f58dd0c9dfc7892ad-800x533.jpg | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/ed77aa808bf3746bcce9657f58dd0c9dfc7892ad-800x533.jpg | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg | https://cdn.sanity.io/images/9b5twpc8/production/d2c040bcc24a2673a9b6ff32bf364f772e60cd37-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/striaght-serrated-needle-holder-INS600110_PROFILE_silo-600x400.jpg,https://www.kentscientific.com/products/straight-serrated-needle-holder-14-cm-long/
156,MANAGED_MULTI_REVIEW,"Super Fine Dressing Forceps, 12.5 cm Long",super-fine-dressing-forceps-125-cm-long,INS650908-4,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/fca209c2e82c9f1bc919929ef5367eae798f64df-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8959a391e6abd6155bbc4d26fa04bb584ea6e235-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6f9c358a6c72b7c10b256fdda4e66d53bca66bca-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/fca209c2e82c9f1bc919929ef5367eae798f64df-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8959a391e6abd6155bbc4d26fa04bb584ea6e235-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6f9c358a6c72b7c10b256fdda4e66d53bca66bca-100x100.png,https://www.kentscientific.com/products/super-fine-dressing-forceps-125-cm-long/
157,MANAGED_MULTI_REVIEW,Supercut Iris Scissors Straight 12.5 cm Long,supercut-iris-scissors-straight-125-cm-long,INS600225-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/b2d9ac4090ed1a1e99a32982f3029d0a84ede942-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg | https://cdn.sanity.io/images/9b5twpc8/production/672c875be87c9a9888f5faa5a8764ab2f21e2dd4-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/b2d9ac4090ed1a1e99a32982f3029d0a84ede942-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dff2d6de639b176be2afd55c538160d9bca72674-100x100.jpg | https://cdn.sanity.io/images/9b5twpc8/production/672c875be87c9a9888f5faa5a8764ab2f21e2dd4-100x100.png,https://www.kentscientific.com/products/supercut-iris-scissors-straight-125-cm-long/
158,MANAGED_MULTI_REVIEW,Surgical Magnifier Glasses,surgical-magnifier-glasses,SL-001,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/fd7fab34b58d06abeed913f242a58c9c29e980b6-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/672c875be87c9a9888f5faa5a8764ab2f21e2dd4-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/70636374b01c4d14e8a3ea899244928900bcd78b-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/fd7fab34b58d06abeed913f242a58c9c29e980b6-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/672c875be87c9a9888f5faa5a8764ab2f21e2dd4-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/82ce20965685dc6fa7d1e3f5fa520b5b67aca28a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/70636374b01c4d14e8a3ea899244928900bcd78b-100x100.png,https://www.kentscientific.com/products/surgical-magnifier-glasses/
159,MANAGED_MULTI_REVIEW,Tube Rodent Holders,tube-rodent-holders,RSTR551,UNVERIFIED,3,9,https://cdn.sanity.io/images/9b5twpc8/production/c4fb1b15faaa8b338f5b1db4cfb2dff515b0e0d2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d324db0de848f2cd37f4c14a6a6230cdd6065083-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9600a7330837546d4af5794ce381c9184f82f754-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/c4fb1b15faaa8b338f5b1db4cfb2dff515b0e0d2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d324db0de848f2cd37f4c14a6a6230cdd6065083-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9600a7330837546d4af5794ce381c9184f82f754-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR551_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR552_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR553_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR554_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR553N_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR554N_silo-3-600x600.png,https://www.kentscientific.com/products/tube-rodent-holders/
160,MANAGED_MULTI_REVIEW,Tweezer #5 0.06 mm Tips,tweezer-5-006-mm-tips,INS600098-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/8a3c33cb90f7ffa1c5856cc49c5963bfd1aa5e5a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/08eb10e3c5ebc6962c16e125c46ba8792f34f9c6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9aa1197dba3958852f6184b90df03c32aeec060b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8138dfad7874afdc8f847c5912098c772c3e24fa-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/8a3c33cb90f7ffa1c5856cc49c5963bfd1aa5e5a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/08eb10e3c5ebc6962c16e125c46ba8792f34f9c6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9aa1197dba3958852f6184b90df03c32aeec060b-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8138dfad7874afdc8f847c5912098c772c3e24fa-100x100.png,https://www.kentscientific.com/products/tweezer-5-006-mm-tips/
